TRAJ	SHORT_TRAJ	AMP_TMP2M_mean	AMP_RH_mean	AMP_WS_mean	AMP_PREC_sum	O3_max	YEAR	SEASON
d	d	c	c	c	c	d	d	d
						class
1	3	2.88571428571429	61.5918367346939	0.620408163265306	0	MODERATE	2002	WINTER
1	3	2.69591836734694	62	0.630612244897959	0	MODERATE	2002	WINTER
1	3	1.27755102040816	60.2244897959184	0.4875	0	MODERATE	2002	WINTER
1	3	1.41224489795918	62.9387755102041	0.367441860465116	0	MODERATE	2002	WINTER
1	3	3.33877551020408	59.9591836734694	0.371428571428571	0	HIGH	2002	WINTER
1	1	5.64081632653061	55.3673469387755	0.441463414634146	0	HIGH	2002	WINTER
9	1	7.44897959183673	55.2857142857143	0.352272727272727	0	HIGH	2002	WINTER
5	1	7.18775510204082	58.469387755102	0.361702127659574	0	HIGH	2002	SPRING
5	3	8.8734693877551	59.7959183673469	0.409756097560976	0	HIGH	2002	SPRING
9	3	10.8367346938776	52.9387755102041	0.758974358974359	0	HIGH	2002	SPRING
5	3	8.23469387755102	59.6734693877551	0.871794871794872	0	MODERATE	2002	SPRING
5	3	4.49591836734694	76.2040816326531	0.4425	2.1	MODERATE	2002	SPRING
1	3	2.89183673469388	57.7959183673469	0.485365853658537	0	MODERATE	2002	SPRING
1	3	1.83673469387755	62.1224489795918	0.595238095238095	0	MODERATE	2002	SPRING
1	1	3.57142857142857	69.3877551020408	0.416666666666667	19.9	MODERATE	2002	SPRING
1	3	0.675510204081633	94.6530612244898	0.0673469387755102	38.4	MODERATE	2002	SPRING
1	3	1.63061224489796	93.1428571428571	0.138775510204082	2.1	MODERATE	2002	SPRING
5	3	2.23469387755102	94.9795918367347	0.110204081632653	25.9	LOW	2002	SPRING
5	3	3.05813953488372	96.953488372093	0.193023255813953	35	LOW	2002	SPRING
3	4	5.3265306122449	87.3877551020408	0.361224489795918	16.5	MODERATE	2002	SPRING
3	5	7.25714285714286	77.0816326530612	0.944897959183673	3.3	HIGH	2002	SPRING
3	3	7.94897959183673	88.6938775510204	0.320408163265306	2.5	MODERATE	2002	SPRING
5	3	6.0530612244898	88.1632653061225	0.253061224489796	0.4	MODERATE	2002	SPRING
6	3	6.42857142857143	88.3061224489796	0.244897959183673	9.8	MODERATE	2002	SPRING
9	2	7.40408163265306	87.8775510204082	0.26734693877551	5.2	MODERATE	2002	SPRING
9	3	8.1	86.7755102040816	0.155102040816327	0	MODERATE	2002	SPRING
7	3	9.91632653061225	82.4897959183673	0.444897959183673	26	MODERATE	2002	SPRING
2	2	10.7510204081633	80.8367346938775	0.397959183673469	17.9	MODERATE	2002	SPRING
9	3	11.4702127659574	79.2553191489362	0.317021276595745	2.9	MODERATE	2002	SPRING
1	1	9.09387755102041	75.9387755102041	0.31875	1.5	HIGH	2002	SPRING
5	2	7.64489795918367	88.7142857142857	0.295918367346939	6.4	MODERATE	2002	SPRING
4	2	8.44081632653061	71.5510204081633	0.306122448979592	0	MODERATE	2002	SPRING
9	5	13.569387755102	55.1224489795918	1.85510204081633	0	LOW	2002	SPRING
5	5	4.02916666666667	92.1875	0.26734693877551	36.8	MODERATE	2002	SPRING
8	5	12.2	48.2857142857143	1.73673469387755	0	MODERATE	2002	SPRING
5	5	10.6877551020408	77.3061224489796	1.30816326530612	8.4	MODERATE	2002	SPRING
3	1	9.11041666666667	78.5625	0.373469387755102	0.1	MODERATE	2002	SPRING
2	5	13.8142857142857	61.530612244898	1.83673469387755	0	HIGH	2002	SPRING
3	4	14.9061224489796	60.2244897959184	1.34081632653061	0	HIGH	2002	SPRING
3	4	13.8897959183673	67.4285714285714	0.491836734693878	0.1	MODERATE	2002	SPRING
3	5	11.7208333333333	82.125	0.81875	0.5	HIGH	2002	SPRING
3	5	9.30816326530612	68.9795918367347	1.31428571428571	0	HIGH	2002	SPRING
3	1	10.6	61.9591836734694	0.275510204081633	0	HIGH	2002	SPRING
3	3	12.6333333333333	70.7916666666667	0.533333333333333	0	HIGH	2002	SPRING
3	1	15.2425531914894	78.0212765957447	0.478723404255319	7	MODERATE	2002	SPRING
5	4	13.6020408163265	85.1836734693878	0.604081632653061	15.2	MODERATE	2002	SPRING
3	5	13.0591836734694	76.6938775510204	0.930612244897959	0	MODERATE	2002	SPRING
3	1	12.465306122449	76.3061224489796	0.951020408163265	0	MODERATE	2002	SPRING
3	1	12.9326530612245	83.5918367346939	0.248979591836735	1.3	MODERATE	2002	SPRING
3	1	12.2591836734694	80.5102040816327	0.26734693877551	0.2	MODERATE	2002	SPRING
3	2	14.5285714285714	73.8775510204082	0.685714285714286	0.3	HIGH	2002	SPRING
5	1	13.7448979591837	69.0816326530612	0.420833333333333	0	MODERATE	2002	SPRING
2	5	15.3142857142857	68.8775510204082	0.381632653061225	0	MODERATE	2002	SPRING
8	5	19.5224489795918	47.5714285714286	1.88979591836735	0	HIGH	2002	SPRING
3	5	16.669387755102	67.4081632653061	1.20816326530612	0	HIGH	2002	SPRING
3	3	16.1959183673469	76.5918367346939	0.297959183673469	35	HIGH	2002	SPRING
3	3	12.6183673469388	87.0408163265306	0.151020408163265	2	MODERATE	2002	SPRING
3	1	13.9510204081633	80.2448979591837	0.312244897959184	7.8	MODERATE	2002	SPRING
3	4	17.1265306122449	67.8163265306122	1.71020408163265	0	MODERATE	2002	SPRING
5	4	15.7897959183673	73.2857142857143	1.02857142857143	0.1	MODERATE	2002	SPRING
3	1	16.1448979591837	79.6326530612245	0.361224489795918	1.3	MODERATE	2002	SPRING
8	3	16.3833333333333	78.875	0.318367346938775	5.3	MODERATE	2002	SPRING
4	1	13.9857142857143	81.2040816326531	0.540816326530612	4.4	MODERATE	2002	SPRING
3	5	15.2604166666667	70.0416666666667	1.06734693877551	0.5	MODERATE	2002	SPRING
5	2	11.9795918367347	86.1224489795918	0.251020408163265	1.4	MODERATE	2002	SPRING
4	2	13.2265306122449	78.3673469387755	0.257142857142857	0.6	MODERATE	2002	SPRING
4	2	14.9204081632653	68.734693877551	0.348979591836735	0.3	MODERATE	2002	SPRING
9	3	14	68.0612244897959	0.385714285714286	1.5	HIGH	2002	SPRING
4	1	16.7833333333333	68.375	0.495918367346939	0	HIGH	2002	SPRING
9	3	12.934693877551	67.7551020408163	0.528571428571429	0	MODERATE	2002	SPRING
4	3	14.7979591836735	71.4489795918367	0.338775510204082	0	MODERATE	2002	SPRING
4	5	16.8979591836735	78.2448979591837	0.348979591836735	0.6	MODERATE	2002	SPRING
5	4	16.7142857142857	75.4897959183673	0.93469387755102	0	MODERATE	2002	SPRING
3	4	14.9979591836735	78.3061224489796	1.11428571428571	48.7	MODERATE	2002	SPRING
3	4	12.730612244898	82.2857142857143	1.51224489795918	17.2	MODERATE	2002	SPRING
4	5	13.6551020408163	76.6122448979592	1.15918367346939	0.3	MODERATE	2002	SPRING
4	1	12.8734693877551	83.8979591836735	0.248979591836735	3.4	MODERATE	2002	SPRING
9	2	12.8204081632653	81.8571428571429	0.289795918367347	1.1	MODERATE	2002	SPRING
9	1	14.4918367346939	69.6938775510204	0.336734693877551	0	MODERATE	2002	SPRING
4	1	15.3673469387755	67.0408163265306	0.422448979591837	0	MODERATE	2002	SPRING
4	1	17.8021276595745	68.4893617021277	0.346938775510204	0	MODERATE	2002	SPRING
5	1	19.6367346938775	68.0204081632653	0.306122448979592	0.1	HIGH	2002	SPRING
2	5	20.6755102040816	68.1836734693878	0.569387755102041	0	HIGH	2002	SPRING
3	2	24.7125	74.375	0.383333333333333	2.9	HIGH	2002	SPRING
7	1	18.1472222222222	58.6388888888889	0.686111111111111	0	HIGH	2002	SPRING
5	2	15.9836734693878	75.6122448979592	1.30816326530612	14.2	HIGH	2002	SPRING
5	3	12.8183673469388	70.0816326530612	0.426530612244898	4.2	MODERATE	2002	SPRING
5	1	13.965306122449	68.8979591836735	0.426530612244898	0.3	MODERATE	2002	SPRING
9	5	18.7775510204082	60.1632653061224	0.86530612244898	0.1	HIGH	2002	SPRING
9	4	19.1895833333333	67.4791666666667	1.46530612244898	1	HIGH	2002	SPRING
2	4	22.265306122449	69.6734693877551	1.6469387755102	6	MODERATE	2002	SPRING
2	2	12.7734693877551	85.6530612244898	0.275510204081633	7	MODERATE	2002	SPRING
2	1	14.3367346938776	72.5918367346939	0.428571428571429	4.6	MODERATE	2002	SPRING
8	5	18.7755102040816	69.8775510204082	0.806122448979592	1.9	MODERATE	2002	SPRING
4	2	15.6714285714286	75	0.189795918367347	1	MODERATE	2002	SPRING
9	1	17.8061224489796	69.1836734693878	0.340816326530612	1	MODERATE	2002	SPRING
9	5	20.5061224489796	74.1224489795918	0.385714285714286	1	HIGH	2002	SPRING
5	5	21.2229166666667	72.3125	0.46734693877551	0.7	HIGH	2002	SPRING
5	2	21.9204081632653	65.2448979591837	0.459183673469388	0.5	HIGH	2002	SPRING
4	3	17.8979591836735	70.5510204081633	0.248979591836735	0.3	MODERATE	2002	SPRING
4	1	21.3673469387755	71.265306122449	0.385714285714286	0.3	HIGH	2002	SPRING
5	3	19.6632653061224	79.8163265306122	0.251020408163265	0.3	MODERATE	2002	SPRING
5	3	18.8081632653061	84.6734693877551	0.261224489795918	1.1	MODERATE	2002	SPRING
5	5	18.2729166666667	76.5208333333333	0.73469387755102	0.3	MODERATE	2002	SPRING
3	5	16.5591836734694	73.4081632653061	1.10612244897959	0.3	MODERATE	2002	SPRING
5	1	17.7959183673469	82.1428571428571	0.23265306122449	0.4	MODERATE	2002	SPRING
5	3	14.9224489795918	85.265306122449	0.153061224489796	0.5	MODERATE	2002	SPRING
5	1	17.9122448979592	74.6530612244898	0.361224489795918	1.6	MODERATE	2002	SPRING
5	5	20.8857142857143	72.265306122449	0.722448979591837	0	HIGH	2002	SPRING
8	2	15.3553191489362	83.4893617021277	0.280851063829787	8.1	MODERATE	2002	SPRING
8	1	17.4265306122449	74.1428571428571	0.379591836734694	1.4	MODERATE	2002	SPRING
2	3	19.1918367346939	77.6530612244898	0.36734693877551	2.3	HIGH	2002	SPRING
5	3	16.4224489795918	75.1836734693878	0.426530612244898	0.4	MODERATE	2002	SPRING
9	2	15.4367346938776	65.9795918367347	0.402040816326531	0	MODERATE	2002	SPRING
9	3	18.1204081632653	56.9387755102041	0.379591836734694	0	MODERATE	2002	SPRING
9	3	18.5938775510204	73.2040816326531	0.310204081632653	0	MODERATE	2002	SPRING
9	3	17.8224489795918	82.0408163265306	0.220408163265306	19.9	MODERATE	2002	SPRING
5	1	18.9836734693878	81.7959183673469	0.189795918367347	1.7	MODERATE	2002	SPRING
5	5	19.0044444444444	80.6888888888889	0.861904761904762	444.2	MODERATE	2002	SPRING
5	4	19.8244897959184	75.7755102040816	1.27959183673469	0.1	HIGH	2002	SUMMER
5	5	22.9	66.75	0.928571428571429	0.1	MODERATE	2002	SUMMER
3	5	23.2	67	0.506122448979592	0	MODERATE	2002	SUMMER
3	1	21.15	79	0.326530612244898	0	MODERATE	2002	SUMMER
3	5	15.7314285714286	88.2285714285714	0.3	3.1	MODERATE	2002	SUMMER
3	2	16.5612244897959	77.2244897959184	0.169387755102041	0	MODERATE	2002	SUMMER
9	2	16.4775510204082	72.8979591836735	0.230612244897959	0	MODERATE	2002	SUMMER
9	5	16.2244897959184	79.6530612244898	0.483673469387755	14.5	MODERATE	2002	SUMMER
3	5	17.2448979591837	80.4285714285714	0.714285714285714	25.1	MODERATE	2002	SUMMER
3	5	15.4469387755102	82.3877551020408	0.855102040816327	19	MODERATE	2002	SUMMER
9	5	14.3285714285714	84.6734693877551	0.455102040816327	1.9	MODERATE	2002	SUMMER
9	1	16.1489795918367	77.3673469387755	0.289795918367347	0.1	MODERATE	2002	SUMMER
9	2	16.3857142857143	70.8979591836735	0.224489795918367	0.1	MODERATE	2002	SUMMER
9	1	17.2918367346939	72.3877551020408	0.189795918367347	0	MODERATE	2002	SUMMER
9	2	17.2285714285714	75.9387755102041	0.175510204081633	0	MODERATE	2002	SUMMER
9	2	18.4816326530612	72.8367346938775	0.204081632653061	0	HIGH	2002	SUMMER
9	3	17.2489795918367	81.734693877551	0.16530612244898	7.5	MODERATE	2002	SUMMER
9	3	17.465306122449	78.2040816326531	0.23469387755102	0	MODERATE	2002	SUMMER
5	3	18.2714285714286	75.3673469387755	0.342857142857143	0.1	MODERATE	2002	SUMMER
5	1	16.6333333333333	84.0625	0.219565217391304	32.9	MODERATE	2002	SUMMER
5	3	15.0816326530612	88	0.163829787234043	11.1	MODERATE	2002	SUMMER
5	1	17.1489795918367	81.7755102040816	0.293877551020408	0.3	MODERATE	2002	SUMMER
5	1	17.2795918367347	80.265306122449	0.242857142857143	2.4	MODERATE	2002	SUMMER
3	1	17.7163265306122	81.0816326530612	0.273469387755102	0.4	MODERATE	2002	SUMMER
3	1	19.3979591836735	83.5102040816327	0.263265306122449	1.3	MODERATE	2002	SUMMER
5	5	16.765306122449	81.8979591836735	0.4	1.3	MODERATE	2002	SUMMER
5	3	17.7938775510204	82.8775510204082	0.361224489795918	41.1	MODERATE	2002	SUMMER
5	3	16.5061224489796	84.1224489795918	0.259183673469388	0	MODERATE	2002	SUMMER
5	3	19.24	73.6666666666667	0.21304347826087	0	MODERATE	2002	SUMMER
5	3	12.69375	89.125	0.183673469387755	0.3	MODERATE	2002	SUMMER
5	3	15.5448979591837	79.8571428571429	0.373469387755102	0.1	MODERATE	2002	SUMMER
6	3	15.5510204081633	78.7142857142857	0.212244897959184	0	MODERATE	2002	SUMMER
9	3	14.8775510204082	78.9591836734694	0.255102040816327	0	MODERATE	2002	SUMMER
9	1	14.7734693877551	82.8367346938775	0.297959183673469	0.6	MODERATE	2002	SUMMER
9	1	15.9673469387755	82.7551020408163	0.302040816326531	0	MODERATE	2002	SUMMER
9	3	14.6489795918367	87.6122448979592	0.146938775510204	12	MODERATE	2002	SUMMER
5	3	13.5122448979592	84.1020408163265	0.183673469387755	0.5	MODERATE	2002	SUMMER
5	1	15.5714285714286	80.1632653061225	0.281632653061224	0.1	MODERATE	2002	SUMMER
5	5	15.06875	83.6666666666667	0.202083333333333	3.6	MODERATE	2002	SUMMER
5	2	17.2163265306122	80.265306122449	0.295918367346939	20.4	MODERATE	2002	SUMMER
3	2	12.9775510204082	86.6530612244898	0.16734693877551	2.1	MODERATE	2002	SUMMER
9	3	9.55510204081633	76.4489795918367	0.475510204081633	0	MODERATE	2002	SUMMER
1	3	8.24081632653061	77.8979591836735	0.338775510204082	0	MODERATE	2002	SUMMER
7	1	8.87142857142857	79.5510204081633	0.236734693877551	0	MODERATE	2002	SUMMER
1	1	7.71458333333333	90.6041666666667	0.23125	2.4	MODERATE	2002	SUMMER
1	1	10.0387755102041	80.7142857142857	0.181632653061225	0	MODERATE	2002	SUMMER
1	5	10.765306122449	81.3265306122449	0.581632653061224	0	MODERATE	2002	SUMMER
6	5	12.6918367346939	84.3061224489796	0.848979591836735	0	MODERATE	2002	SUMMER
5	4	16.3612244897959	88.5102040816327	1.3530612244898	2.8	MODERATE	2002	SUMMER
5	5	16.45625	88.8958333333333	1.0825	4.4	MODERATE	2002	SUMMER
5	3	11.3510204081633	97.5714285714286	0.123529411764706	18	MODERATE	2002	SUMMER
7	3	10.5765957446809	98.6170212765958	0.0872340425531915	28.7	LOW	2002	SUMMER
9	3	9.23541666666667	98.9375	0.210416666666667	59.2	MODERATE	2002	SUMMER
5	3	9.42448979591837	98.7755102040816	0.26530612244898	17.7	LOW	2002	SUMMER
1	3	7.47142857142857	97.8775510204082	0.379591836734694	19.1	LOW	2002	SUMMER
1	3	6.79583333333333	89.8541666666667	0.308333333333333	0	MODERATE	2002	SUMMER
1	1	8.79591836734694	85.7551020408163	0.277551020408163	0	MODERATE	2002	SUMMER
9	2	7.89166666666667	75.7916666666667	0.46304347826087	0.3	MODERATE	2002	SUMMER
1	2	8.58775510204082	74.7551020408163	0.310204081632653	0	MODERATE	2002	SUMMER
7	3	6.12083333333333	81.2916666666667	0.197916666666667	0	MODERATE	2002	SUMMER
7	3	7.71463414634146	78.1707317073171	0.334146341463415	0	MODERATE	2002	AUTOMN
7	1	8.25625	83.7083333333333	0.297916666666667	0	MODERATE	2002	AUTOMN
2	5	9.18367346938776	83.7142857142857	0.181632653061225	0	MODERATE	2002	AUTOMN
2	1	12.5142857142857	84.4489795918367	0.175510204081633	1	MODERATE	2002	AUTOMN
8	2	7.09565217391304	85.5217391304348	0.345652173913043	0.4	MODERATE	2002	AUTOMN
8	2	9.02244897959184	88.2040816326531	0.242857142857143	5.8	LOW	2002	AUTOMN
1	2	6.53061224489796	91.3673469387755	0.353061224489796	0	LOW	2002	AUTOMN
1	1	8.73061224489796	85.1632653061225	0.218367346938776	3	LOW	2002	AUTOMN
2	3	7.39148936170213	96.9148936170213	0.168085106382979	2.8	LOW	2002	AUTOMN
1	3	8.74222222222222	98.2	0.182222222222222	18.8	LOW	2002	AUTOMN
5	3	9.475	99.0625	0.127083333333333	26.5	LOW	2002	AUTOMN
1	3	7.67755102040816	96.1836734693878	0.246938775510204	0.1	LOW	2002	AUTOMN
1	2	6.0530612244898	89.1224489795918	0.387755102040816	0	LOW	2002	AUTOMN
1	1	6.57142857142857	90.5102040816327	0.275510204081633	0	LOW	2002	AUTOMN
1	5	14.0612244897959	84.4081632653061	0.859183673469388	0	MODERATE	2002	AUTOMN
5	4	15.6938775510204	78.0204081632653	2.12244897959184	1.1	MODERATE	2002	AUTOMN
3	4	14.1755102040816	85.4081632653061	3.51632653061225	34.8	MODERATE	2002	AUTOMN
3	5	6.08775510204082	90.9591836734694	0.451020408163265	3.3	MODERATE	2002	AUTOMN
3	1	5.72083333333333	97	0.14375	5.3	LOW	2002	AUTOMN
3	5	6.36875	89.9791666666667	0.41875	0	MODERATE	2002	AUTOMN
3	4	13.7916666666667	77.0625	2.35714285714286	2.6	MODERATE	2002	AUTOMN
3	4	12.9770833333333	92.4375	1.11224489795918	32.3	MODERATE	2002	AUTOMN
3	4	12.3897959183673	87.1020408163265	0.910204081632653	33.7	MODERATE	2002	AUTOMN
7	2	4.27755102040816	89.0816326530612	0.197959183673469	3.5	MODERATE	2002	AUTOMN
6	5	12.1591836734694	80.5510204081633	1.03877551020408	1.2	MODERATE	2002	AUTOMN
9	5	12.4632653061224	77.9183673469388	1.28367346938776	0.1	MODERATE	2002	AUTOMN
7	5	14.2163265306122	73.8979591836735	1.25102040816327	0.1	MODERATE	2002	AUTOMN
2	2	5.86530612244898	72.8367346938775	0.181632653061225	0	MODERATE	2002	AUTOMN
8	1	8.94489795918367	70.8163265306122	1.1469387755102	0	MODERATE	2002	AUTOMN
7	1	10.5979591836735	76.469387755102	1.31632653061224	1.2	MODERATE	2002	AUTOMN
4	1	8.29591836734694	96.6938775510204	0.230612244897959	4.5	LOW	2002	AUTOMN
8	5	10.8	89.1020408163265	0.589795918367347	0.1	MODERATE	2002	AUTOMN
2	5	10.1020408163265	81.9183673469388	0.742857142857143	0	MODERATE	2002	AUTOMN
2	1	7.64285714285714	97.7142857142857	0.281632653061224	54	MODERATE	2002	AUTOMN
5	3	5.69591836734694	95.7142857142857	0.175510204081633	1.7	MODERATE	2002	AUTOMN
9	3	1.95918367346939	89.0612244897959	0.581632653061224	0.2	LOW	2002	AUTOMN
1	2	-0.55	76.9375	0.333333333333333	0	LOW	2002	AUTOMN
1	3	-2.39183673469388	86.9795918367347	0.153061224489796	0	LOW	2002	AUTOMN
1	1	-0.614285714285714	84.734693877551	0.202040816326531	0	MODERATE	2002	AUTOMN
5	1	3.83061224489796	78	0.610204081632653	0.1	LOW	2002	AUTOMN
7	1	3.68125	78.1875	0.585416666666667	0	MODERATE	2002	AUTOMN
2	5	7.99591836734694	80.2857142857143	1.09795918367347	0	MODERATE	2002	AUTOMN
5	1	8.77755102040816	87.0612244897959	0.33469387755102	0.9	MODERATE	2002	AUTOMN
2	4	11.8469387755102	82.8367346938775	2.01836734693878	3.7	MODERATE	2002	AUTOMN
3	4	15.4326530612245	67.1836734693878	4.06326530612245	0.1	MODERATE	2002	AUTOMN
3	4	17.0265306122449	60.0612244897959	2.88775510204082	0	MODERATE	2002	AUTOMN
3	4	15.9755102040816	66.3265306122449	2.80204081632653	17.2	MODERATE	2002	AUTOMN
3	4	11.8265306122449	86.0816326530612	1.0469387755102	11.6	MODERATE	2002	AUTOMN
3	4	10.6061224489796	97.0612244897959	0.328571428571429	25.8	MODERATE	2002	AUTOMN
3	4	7.29591836734694	90.1428571428571	0.840816326530612	2	MODERATE	2002	AUTOMN
3	5	9.95102040816326	88.2448979591837	0.779591836734694	3.5	MODERATE	2002	AUTOMN
3	4	11.3591836734694	82.6326530612245	0.959183673469388	3.8	MODERATE	2002	AUTOMN
3	5	6.82040816326531	94.5714285714286	0.348979591836735	28.8	MODERATE	2002	AUTOMN
3	5	9.04583333333333	80.6666666666667	1.1265306122449	0	MODERATE	2002	AUTOMN
2	4	9.05918367346939	81.3469387755102	0.575510204081633	0	MODERATE	2002	AUTOMN
4	4	9.10204081632653	86.2448979591837	0.524489795918367	0	MODERATE	2002	AUTOMN
