TRAJ	SHORT_TRAJ	AMP_TMP2M_mean	AMP_RH_mean	AMP_WS_mean	AMP_PREC_sum	PM10	SEASON
d	d	c	c	c	c	d	d
						class
6	5	-2.13265306122449	87.6530612244898	0.236734693877551	0.2	LOW	WINTER
4	2	-6.17959183673469	74.5510204081633	0.26734693877551	0	LOW	WINTER
6	2	-1.58695652173913	67.9130434782609	0.489130434782609	0	LOW	WINTER
6	1	0.702040816326531	76.2448979591837	0.377551020408163	0	LOW	WINTER
6	1	-2.68775510204082	79.9795918367347	0.251020408163265	0	LOW	WINTER
9	1	-4.30816326530612	93.8979591836735	0.106122448979592	0	LOW	WINTER
4	2	-1.60204081632653	91.4285714285714	0.0836734693877551	0	LOW	WINTER
2	1	1.03265306122449	80.7959183673469	0.553061224489796	0	LOW	WINTER
9	1	0.63469387755102	95.1632653061225	0.151020408163265	16.5	LOW	WINTER
9	3	-1.06530612244898	96.1020408163265	0.510204081632653	17.2	LOW	WINTER
9	3	-2.65208333333333	95.3125	0.2	16.4	LOW	WINTER
5	3	-2.57142857142857	95.0408163265306	0.195918367346939	26.3	LOW	WINTER
9	3	-3.1469387755102	94.9795918367347	0.16530612244898	13.2	LOW	WINTER
1	2	-8.08775510204082	88.8775510204082	0.0959183673469388	2.9	LOW	WINTER
9	4	1.27142857142857	94.7755102040816	0.814285714285714	10.6	LOW	WINTER
2	3	-0.453061224489796	91.4897959183673	1.00408163265306	3.9	LOW	WINTER
5	3	-0.844897959183673	93.8367346938775	0.189795918367347	5.1	LOW	WINTER
5	3	-0.0448979591836735	96.6734693877551	0.214285714285714	1.5	LOW	WINTER
5	3	-0.589795918367347	94.734693877551	0.540816326530612	0	LOW	WINTER
5	3	-2.17959183673469	89.2244897959184	0.948979591836735	0	LOW	WINTER
5	3	-9.03673469387755	84.5918367346939	0.373469387755102	0	LOW	WINTER
1	2	-9.50204081632653	81.7142857142857	0.204081632653061	0	LOW	WINTER
7	2	-5.60816326530612	83.1020408163265	0.189795918367347	0	LOW	WINTER
5	3	-1.99591836734694	82.8163265306122	0.438775510204082	0	LOW	WINTER
5	1	-5.80204081632653	84.265306122449	0.346938775510204	0	LOW	WINTER
2	2	-4.68979591836735	92.7755102040816	0.191836734693878	0	LOW	WINTER
2	1	1.59615384615385	70.4615384615385	0.741666666666667	0	LOW	WINTER
3	1	0.473684210526316	91.9473684210526	0.426315789473684	0.2	LOW	WINTER
9	3	-2.6575	81.475	1.47948717948718	0.1	LOW	WINTER
1	3	-10.85625	67.5	1.72708333333333	0.2	LOW	WINTER
1	3	-12.1571428571429	75.1836734693878	0.969387755102041	0	MODERATE	WINTER
1	3	-13.3224489795918	75.3673469387755	0.377551020408163	0	LOW	WINTER
5	3	-9.6	75.265306122449	0.457142857142857	0	HIGH	WINTER
5	3	-5.77551020408163	76.1020408163265	0.430612244897959	0.3	HIGH	WINTER
5	1	-2.1	95.3469387755102	0.253061224489796	1	HIGH	WINTER
5	3	0.661224489795918	91.1836734693878	0.285714285714286	0	HIGH	WINTER
1	1	-0.230612244897959	88.3877551020408	0.408163265306122	0	HIGH	WINTER
6	5	0.791836734693877	81.8163265306122	0.902040816326531	9.5	LOW	WINTER
7	1	-1.88979591836735	94.9795918367347	0.283673469387755	0	LOW	WINTER
7	1	-3.2	81.1428571428571	0.395918367346939	0	LOW	WINTER
9	2	-5.68163265306122	73.2040816326531	0.518367346938776	0	LOW	WINTER
9	1	-6.11836734693878	73.5510204081633	0.357142857142857	0.1	LOW	WINTER
9	1	-4.42448979591837	76.7755102040816	0.342857142857143	0	LOW	WINTER
7	1	-3.59795918367347	72.2244897959184	0.408163265306122	0.1	LOW	WINTER
5	4	2.47142857142857	88.7959183673469	1.80612244897959	4.9	LOW	WINTER
5	5	6.41020408163265	85.6632653061225	1.99583333333333	12.8	LOW	WINTER
2	5	4.25102040816327	78.734693877551	1.68367346938776	9.5	LOW	WINTER
3	4	6.52448979591837	75.530612244898	3.16326530612245	12.4	LOW	WINTER
3	5	8.11632653061224	70.8775510204082	2.12244897959184	0.1	LOW	WINTER
3	4	3.73673469387755	94.1632653061225	0.86530612244898	23	LOW	WINTER
3	1	3.8265306122449	85.469387755102	0.357142857142857	0.2	LOW	WINTER
3	3	1.79183673469388	96.3265306122449	0.493877551020408	0.5	LOW	WINTER
5	3	-0.330612244897959	95.530612244898	0.636734693877551	13.9	LOW	WINTER
5	3	-0.230612244897959	94.1428571428571	0.646938775510204	24	LOW	WINTER
1	3	-1.3	91.6734693877551	0.236734693877551	2.7	LOW	WINTER
1	3	-0.591836734693878	90.734693877551	0.657142857142857	8.2	LOW	WINTER
1	3	-5.7530612244898	89.4489795918367	0.63265306122449	5	LOW	WINTER
1	3	-8.96632653061224	82.0714285714286	0.754166666666667	0	LOW	WINTER
5	3	-6.43979591836735	90.7244897959184	0.342857142857143	5.4	LOW	WINTER
6	4	3.10204081632653	89.1836734693878	3.88979591836735	13.8	LOW	WINTER
3	4	6.87878787878788	76.4242424242424	5.73030303030303	5.3	LOW	WINTER
2	3	-0.0521276595744681	92.6063829787234	1.22127659574468	32.9	LOW	WINTER
9	2	-6.15326086956522	88.6739130434783	0.593023255813954	0	LOW	WINTER
9	2	-6.02244897959184	82.2857142857143	0.63469387755102	0	LOW	WINTER
9	2	-0.848979591836735	74.6734693877551	0.961224489795918	0	LOW	WINTER
5	4	3.55102040816327	85.9591836734694	2.59183673469388	0.3	LOW	WINTER
9	1	1	96.5714285714286	0.257142857142857	33.5	LOW	WINTER
9	2	0.00408163265306121	82.8775510204082	0.385714285714286	0	LOW	WINTER
9	2	-1.28775510204082	62.8163265306122	1.93469387755102	1.5	LOW	WINTER
5	3	-1.93673469387755	54.0816326530612	1.5469387755102	0	LOW	WINTER
1	3	-2.90612244897959	87.530612244898	0.36530612244898	2	LOW	WINTER
1	3	-1.6530612244898	81.9591836734694	0.516326530612245	0.4	MODERATE	WINTER
1	3	0.548979591836735	77.1224489795918	0.53265306122449	0	LOW	WINTER
1	1	1.27755102040816	71.3877551020408	0.669387755102041	0	LOW	WINTER
1	5	5.26734693877551	72.6734693877551	1.69183673469388	0	LOW	WINTER
5	5	7.81224489795918	86.9387755102041	1.14489795918367	10	LOW	WINTER
5	5	6.66530612244898	95.1224489795918	0.389795918367347	29.8	LOW	WINTER
6	3	1.20612244897959	92.0204081632653	0.312244897959184	0.5	LOW	WINTER
9	1	3.36122448979592	67.8163265306122	0.648979591836735	0.1	LOW	WINTER
7	5	5.90408163265306	68.3877551020408	1.19591836734694	0	LOW	WINTER
7	5	6.2265306122449	77.8367346938775	0.857142857142857	0	LOW	WINTER
2	5	11.0734693877551	72.7755102040816	2.32040816326531	0	LOW	WINTER
5	5	10.6571428571429	74.3877551020408	3.68775510204082	6.8	LOW	WINTER
5	1	4.4469387755102	81.6734693877551	0.814285714285714	0.2	LOW	WINTER
5	5	9.97551020408163	66.1836734693878	1.74897959183673	0	LOW	WINTER
4	5	5.9	82.7755102040816	1.04285714285714	0.1	LOW	WINTER
4	1	10.5510204081633	71.2857142857143	1.11224489795918	0	LOW	SPRING
2	1	7.72448979591837	77.6734693877551	0.504081632653061	0.1	LOW	SPRING
2	2	5.56530612244898	88.2857142857143	0.681632653061224	11.2	LOW	SPRING
3	1	5.32040816326531	76.3673469387755	0.661224489795918	0	LOW	SPRING
2	1	9.02448979591837	72.734693877551	2.08163265306122	15.6	LOW	SPRING
9	3	0.295744680851064	95.8936170212766	0.234042553191489	15.7	LOW	SPRING
9	3	1.33469387755102	78.4285714285714	0.418367346938776	0	LOW	SPRING
6	1	4.8734693877551	67.5	0.546938775510204	0	LOW	SPRING
6	5	10.0591836734694	61.1020408163265	1.9265306122449	0.1	LOW	SPRING
5	4	12.4061224489796	68.469387755102	1.93265306122449	8.2	LOW	SPRING
7	2	4.81224489795918	86.030612244898	0.516666666666667	11.3	LOW	SPRING
4	2	5.40816326530612	80.3469387755102	0.455102040816327	1	LOW	SPRING
9	1	4.65714285714286	73.2244897959184	0.448979591836735	0	LOW	SPRING
6	5	10.0255102040816	51.765306122449	1.95833333333333	0	LOW	SPRING
5	5	12.5448979591837	60.530612244898	1.82857142857143	0	LOW	SPRING
5	5	7.78775510204082	82.7040816326531	1.00208333333333	0	LOW	SPRING
3	3	10.4734693877551	87.1224489795918	0.783673469387755	20.6	LOW	SPRING
3	3	9.41224489795918	85.4183673469388	0.28125	0.6	LOW	SPRING
2	2	9.63673469387755	72.7755102040816	0.436734693877551	0	LOW	SPRING
5	1	10.2142857142857	66.5918367346939	0.471428571428571	0	LOW	SPRING
5	1	11.2775510204082	67	0.506122448979592	0	LOW	SPRING
2	1	10.7918367346939	70.8163265306122	0.477551020408163	0	LOW	SPRING
5	1	12.5510204081633	61.9795918367347	0.659183673469388	0	LOW	SPRING
5	5	13.365306122449	57.1836734693878	0.904081632653061	0	LOW	SPRING
5	1	14.7673469387755	66.8163265306122	0.518367346938776	7.1	LOW	SPRING
5	3	11.1877551020408	94.1836734693878	0.218367346938776	16.7	LOW	SPRING
5	3	11.2448979591837	94.9795918367347	0.216326530612245	14	LOW	SPRING
5	3	8.20408163265306	94.469387755102	0.761224489795918	9.3	LOW	SPRING
9	3	4.79591836734694	94.2551020408163	0.375510204081633	7.7	LOW	SPRING
6	1	7.11632653061224	85.3265306122449	0.371428571428571	0.6	LOW	SPRING
9	1	9.27142857142857	83.6326530612245	0.659183673469388	0.3	LOW	SPRING
5	3	8.81530612244898	72.8775510204082	0.7125	0	LOW	SPRING
1	3	8.92380952380952	67.2142857142857	1.17142857142857	0	LOW	SPRING
1	3	9.21224489795918	63.7755102040816	0.904081632653061	0	LOW	SPRING
5	3	11.3673469387755	63.2244897959184	0.695918367346939	0	LOW	SPRING
1	3	8.96734693877551	71.7959183673469	0.606122448979592	0	LOW	SPRING
1	1	12.1857142857143	70.3265306122449	0.528571428571429	0	LOW	SPRING
1	1	10.5510204081633	88.4285714285714	0.479591836734694	16.1	LOW	SPRING
5	3	10.3979591836735	86.469387755102	0.602040816326531	2.1	LOW	SPRING
5	3	9.64897959183673	70.6938775510204	0.602040816326531	0	LOW	SPRING
2	5	13.7918367346939	62.8775510204082	1.29387755102041	0	LOW	SPRING
5	5	15.0632653061224	53	2.3530612244898	0	LOW	SPRING
5	5	10.7857142857143	87.9795918367347	0.491836734693878	5.6	LOW	SPRING
5	1	12.6163265306122	73.4489795918367	0.518367346938776	0	LOW	SPRING
9	5	16.5428571428571	67.1428571428571	1.40816326530612	0	LOW	SPRING
5	1	15.3510204081633	79.3265306122449	0.585714285714286	5.5	LOW	SPRING
5	1	19.0612244897959	63.9387755102041	1.4734693877551	0	LOW	SPRING
2	3	17.034693877551	68	1.29591836734694	0	LOW	SPRING
3	4	15.2102040816327	74.4897959183673	1.35510204081633	0	LOW	SPRING
3	5	16.1530612244898	71.7959183673469	1.52244897959184	0	LOW	SPRING
3	5	18.634693877551	63	2.19387755102041	0	LOW	SPRING
8	4	17.7897959183673	70.3877551020408	1.75714285714286	5.6	LOW	SPRING
8	3	7.86122448979592	95.5714285714286	0.408163265306122	40.7	LOW	SPRING
4	3	11.2612244897959	77.9387755102041	0.602040816326531	0	LOW	SPRING
8	1	15.0795918367347	68.3061224489796	0.869387755102041	0	LOW	SPRING
7	1	15.7448979591837	79.8979591836735	0.636734693877551	0	LOW	SPRING
2	1	17.2857142857143	72.6122448979592	1.94081632653061	4.8	LOW	SPRING
5	3	9.16938775510204	95.5510204081633	0.563265306122449	42.5	LOW	SPRING
4	3	2.99183673469388	96.530612244898	0.346938775510204	47.6	LOW	SPRING
9	2	7.38163265306122	77.6938775510204	0.591836734693878	1.8	LOW	SPRING
9	2	7.75102040816327	86.6734693877551	0.618367346938775	14.4	LOW	SPRING
6	3	8.95102040816326	89.265306122449	0.393877551020408	0.4	LOW	SPRING
6	2	12.0795918367347	77.6938775510204	0.695918367346939	13.5	LOW	SPRING
9	1	10.7428571428571	85.0612244897959	0.579591836734694	10.1	LOW	SPRING
9	3	8.28571428571429	92.3673469387755	0.393877551020408	4	LOW	SPRING
9	3	8.4265306122449	78.5102040816327	0.671428571428571	0.6	LOW	SPRING
6	3	9.6	72.3469387755102	0.644897959183673	0	LOW	SPRING
9	3	11.3612244897959	68.2040816326531	0.659183673469388	0	LOW	SPRING
9	2	11.2571428571429	84.4285714285714	0.56530612244898	2.2	LOW	SPRING
9	3	11.2081632653061	81.6122448979592	0.840816326530612	0	LOW	SPRING
9	3	14.0571428571429	72.5714285714286	0.571428571428571	0	LOW	SPRING
1	1	17.4224489795918	69.9795918367347	0.666666666666667	3.9	LOW	SPRING
5	1	17.1612244897959	75.3877551020408	0.514583333333333	2.5	LOW	SPRING
5	1	19.269387755102	72.9183673469388	0.626530612244898	0	LOW	SPRING
2	5	19.2408163265306	74.0408163265306	0.802040816326531	0	LOW	SPRING
2	5	21.3285714285714	63.0408163265306	1.05714285714286	0	LOW	SPRING
3	5	20.3755102040816	63.5714285714286	1.28979591836735	0	LOW	SPRING
3	5	20.934693877551	59.2857142857143	1.43265306122449	0	LOW	SPRING
3	5	22.269387755102	68.7142857142857	0.659183673469388	0	MODERATE	SPRING
3	5	21.4724489795918	73.2448979591837	0.691489361702128	0	MODERATE	SPRING
2	1	21.3795918367347	64.6530612244898	0.975510204081633	0	MODERATE	SPRING
5	3	19.9714285714286	78.9183673469388	0.622448979591837	0	LOW	SPRING
5	3	19.4775510204082	78.265306122449	0.577551020408163	0	LOW	SPRING
5	1	21.7673469387755	76.4489795918367	0.708163265306123	0	LOW	SPRING
5	5	22.3489795918367	65.1632653061225	0.912244897959184	0	LOW	SPRING
5	5	23.165306122449	66.0816326530612	0.73469387755102	0	MODERATE	SPRING
5	1	22.6775510204082	71.1632653061225	0.6	0	LOW	SPRING
5	3	22.1122448979592	80.8571428571429	0.869387755102041	0.9	LOW	SPRING
5	3	18.7224489795918	75.2448979591837	0.661224489795918	0.1	LOW	SPRING
6	3	18.6551020408163	69.8163265306122	0.875510204081633	0.1	LOW	SPRING
9	3	16.1285714285714	86.530612244898	0.8	2.4	LOW	SPRING
5	3	15.6163265306122	89.7551020408163	0.585714285714286	0.7	LOW	SPRING
1	3	14.8918367346939	76.2244897959184	0.779591836734694	0	LOW	SPRING
1	3	16.0755102040816	67.5102040816327	0.814285714285714	0	LOW	SPRING
1	1	20.7448979591837	60.0204081632653	1.10416666666667	0.5	LOW	SPRING
7	1	19.6795918367347	74.4489795918367	0.824489795918367	6.6	LOW	SPRING
7	3	17.4081632653061	81.2040816326531	0.361224489795918	0.7	LOW	SPRING
5	1	18.9102040816327	72.4285714285714	0.604081632653061	0	LOW	SPRING
5	1	18.0591836734694	69.9795918367347	0.575510204081633	0	LOW	SPRING
5	1	19.7979591836735	67.1836734693878	0.577551020408163	0	LOW	SPRING
5	3	21.5020408163265	69.3265306122449	0.646938775510204	0.1	LOW	SPRING
5	3	19.2285714285714	76.7755102040816	0.542857142857143	1.2	LOW	SPRING
5	3	21.9897959183673	64.0204081632653	0.702222222222222	0.1	LOW	SPRING
5	3	19.0448979591837	58.4795918367347	1.18863636363636	0	LOW	SPRING
9	3	16.45	57.9795918367347	1.02083333333333	0	LOW	SPRING
9	3	16.3040816326531	59.6632653061224	0.833333333333333	0	LOW	SPRING
6	1	16.865306122449	58.7040816326531	0.816666666666667	0	LOW	SPRING
6	1	19.3938775510204	58.3673469387755	0.724489795918367	0	LOW	SPRING
5	1	22.3836734693878	62.530612244898	0.712244897959184	0	LOW	SPRING
5	3	22.5959183673469	63.5918367346939	0.718367346938775	0	LOW	SPRING
5	3	23.4469387755102	62.5102040816327	0.744897959183674	0	LOW	SPRING
5	3	23.1265306122449	70.0816326530612	0.695918367346939	0	LOW	SPRING
5	1	21.4612244897959	76.8979591836735	0.559183673469388	0.7	LOW	SPRING
5	1	22.4571428571429	66.9591836734694	0.63265306122449	0.1	LOW	SPRING
5	1	21.7061224489796	67.6734693877551	0.714285714285714	0	LOW	SPRING
5	1	22.7714285714286	64.1632653061225	0.771428571428571	0	LOW	SPRING
5	1	23.1326530612245	64.2244897959184	1.31836734693878	0	LOW	SPRING
5	1	21.134693877551	73.8775510204082	0.56734693877551	1.4	LOW	SPRING
9	1	14.6755102040816	76.8571428571429	0.612244897959184	0	LOW	SUMMER
9	1	15.6061224489796	83.9795918367347	0.410204081632653	8.8	LOW	SUMMER
9	2	15.6102040816327	80.8163265306122	0.442857142857143	2.2	LOW	SUMMER
9	2	16.5142857142857	72.265306122449	0.483673469387755	0.6	LOW	SUMMER
1	3	16.5081632653061	80.7551020408163	0.538775510204082	4.2	LOW	SUMMER
8	3	15.630612244898	76.6938775510204	0.469387755102041	0	LOW	SUMMER
9	3	13.0204081632653	89.9591836734694	0.428571428571429	19	LOW	SUMMER
9	3	11.9959183673469	94.3469387755102	0.512244897959184	47.1	LOW	SUMMER
9	1	12.1510204081633	89.2857142857143	0.455102040816327	7	LOW	SUMMER
9	5	13.8877551020408	90.0612244897959	0.616326530612245	22.9	LOW	SUMMER
9	5	14.8102040816327	77.5918367346939	0.928571428571429	4.7	LOW	SUMMER
9	1	16.7632653061224	75.3469387755102	0.822448979591837	2	LOW	SUMMER
2	5	20.9489795918367	68.3469387755102	1.74285714285714	0.1	LOW	SUMMER
2	4	18.930612244898	76.1020408163265	1.49387755102041	0.1	LOW	SUMMER
3	5	20.0897959183673	75.1224489795918	0.675510204081633	0.1	LOW	SUMMER
3	5	19.5	77.6734693877551	1.1530612244898	0	LOW	SUMMER
3	3	13.8755102040816	77.5714285714286	0.459183673469388	0.1	LOW	SUMMER
3	1	17.4755102040816	73.2040816326531	0.530612244897959	0.2	LOW	SUMMER
2	3	14.3632653061224	80.2244897959184	0.514285714285714	0.2	LOW	SUMMER
7	1	17.7551020408163	77.3265306122449	0.863265306122449	11.5	LOW	SUMMER
2	3	14.05	93.2244897959184	0.495833333333333	11.6	LOW	SUMMER
4	3	12.6530612244898	81.0510204081633	0.51063829787234	1.9	LOW	SUMMER
8	3	12.0602040816327	89.8163265306122	0.366666666666667	4.5	LOW	SUMMER
2	1	15.5755102040816	77.9387755102041	0.828571428571429	19.3	LOW	SUMMER
2	1	13.3357142857143	80.8979591836735	0.7	24.4	LOW	SUMMER
2	3	8.88775510204082	86.7551020408163	0.479591836734694	14.2	LOW	SUMMER
9	2	12.2857142857143	74.4081632653061	0.373469387755102	8	LOW	SUMMER
9	1	13.5122448979592	75.8673469387755	0.416326530612245	7.6	LOW	SUMMER
9	1	15.865306122449	77.5102040816327	0.477551020408163	4.4	LOW	SUMMER
2	5	16.865306122449	76.4489795918367	0.659183673469388	6.9	LOW	SUMMER
2	5	18.7755102040816	74.6326530612245	0.683673469387755	1.8	LOW	SUMMER
2	3	20.030612244898	78.1224489795918	0.493877551020408	0	LOW	SUMMER
3	3	18.6775510204082	80.3061224489796	0.551020408163265	0	LOW	SUMMER
9	1	17.7510204081633	84.3673469387755	0.491836734693878	0	LOW	SUMMER
9	3	12.1989795918367	93.6938775510204	0.472916666666667	0	LOW	SUMMER
9	3	10.1020408163265	77.4897959183673	0.724489795918367	0	LOW	SUMMER
6	3	11.0571428571429	77.4897959183673	0.589795918367347	0	LOW	SUMMER
6	3	12.3040816326531	80.5102040816327	0.491836734693878	0	LOW	SUMMER
5	3	11.6244897959184	77.4081632653061	0.491836734693878	0	LOW	SUMMER
7	1	13.2102040816327	78.9591836734694	0.436734693877551	0	LOW	SUMMER
5	1	16.1204081632653	81.3673469387755	0.587755102040816	0	LOW	SUMMER
5	5	15.9551020408163	93.4081632653061	0.36530612244898	0	LOW	SUMMER
5	3	14.9061224489796	95.1632653061225	0.73469387755102	0	LOW	SUMMER
5	5	15.0897959183673	92.2448979591837	0.428571428571429	0	LOW	SUMMER
5	3	14.5326530612245	91.8979591836735	0.244897959183673	0	LOW	SUMMER
5	2	13.9938775510204	87.7959183673469	0.297959183673469	0	LOW	SUMMER
5	3	13.3877551020408	78.3673469387755	0.359183673469388	0	LOW	SUMMER
9	3	12.8836734693878	75.1836734693878	0.412244897959184	0	LOW	SUMMER
5	3	13.2775510204082	80.7142857142857	0.557142857142857	0	LOW	SUMMER
9	3	10.5122448979592	73.7755102040816	0.626530612244898	0	LOW	SUMMER
9	1	12.5561224489796	80.6530612244898	0.542857142857143	0	LOW	SUMMER
5	1	13.9142857142857	79.9591836734694	0.710204081632653	0	LOW	SUMMER
5	1	12.9428571428571	79.9183673469388	0.406122448979592	0	LOW	SUMMER
2	1	12.6102040816327	80.2857142857143	0.412244897959184	0	LOW	SUMMER
5	5	13.4530612244898	80.734693877551	0.820408163265306	0	LOW	SUMMER
5	5	16.9020408163265	80.3265306122449	1.40408163265306	0	LOW	AUTOMN
5	5	18.0204081632653	77.5102040816327	1.6530612244898	0	LOW	AUTOMN
5	4	18.8530612244898	73.2244897959184	3.53469387755102	0	LOW	AUTOMN
3	4	13.7510204081633	88.8979591836735	0.928571428571429	0	LOW	AUTOMN
2	3	10.9489795918367	90.9591836734694	0.146938775510204	0	LOW	AUTOMN
7	3	8.56734693877551	82.6122448979592	0.395918367346939	0	LOW	AUTOMN
9	1	12.1387755102041	81.9387755102041	0.461224489795918	0	LOW	AUTOMN
9	3	7.11428571428571	78.3061224489796	0.542857142857143	0	LOW	AUTOMN
9	3	8.19591836734694	79.9795918367347	0.410204081632653	0	LOW	AUTOMN
5	3	8.59795918367347	81.8163265306122	0.414285714285714	0	LOW	AUTOMN
6	3	8.94897959183674	83.1020408163265	0.430612244897959	0	LOW	AUTOMN
5	3	8.98367346938775	83.469387755102	0.351020408163265	0	LOW	AUTOMN
5	3	9.93061224489796	85.0612244897959	0.43469387755102	0	LOW	AUTOMN
5	3	8.25714285714286	82.2857142857143	0.628571428571429	0	LOW	AUTOMN
5	3	6.19183673469388	78.8367346938775	0.56734693877551	0	LOW	AUTOMN
5	3	3.58163265306122	80.3469387755102	0.622448979591837	0	LOW	AUTOMN
1	3	3.34081632653061	78.7959183673469	0.495918367346939	0	LOW	AUTOMN
1	1	4.05	81.0869565217391	0.451020408163265	0	LOW	AUTOMN
1	1	10.6857142857143	77.3469387755102	1.19387755102041	0	LOW	AUTOMN
5	4	12.2448979591837	90.5714285714286	0.779591836734694	0	LOW	AUTOMN
5	5	12.8836734693878	91.6734693877551	0.510204081632653	0	LOW	AUTOMN
5	5	13.5183673469388	86.734693877551	0.685714285714286	0	LOW	AUTOMN
5	4	15.7918367346939	82.0612244897959	2.5530612244898	0	LOW	AUTOMN
3	4	14.5163265306122	88.8979591836735	2.07142857142857	0	LOW	AUTOMN
3	5	11.5612244897959	83.8367346938775	0.648979591836735	0	LOW	AUTOMN
3	5	13.430612244898	80.9387755102041	1.32244897959184	8.1	LOW	AUTOMN
3	5	12.7244897959184	79.1224489795918	0.463265306122449	0	LOW	AUTOMN
3	5	12.8622448979592	83.6530612244898	0.404166666666667	0	LOW	AUTOMN
3	1	8.81224489795918	92.3877551020408	0.355102040816327	0	LOW	AUTOMN
3	3	3.78367346938776	83.0816326530612	0.581632653061224	0	LOW	AUTOMN
7	1	5.67551020408163	78.3265306122449	0.446938775510204	0	LOW	AUTOMN
9	5	5.96734693877551	89	0.612244897959184	18.3	LOW	AUTOMN
9	2	-1.19591836734694	77.2857142857143	0.646938775510204	0.1	LOW	AUTOMN
9	1	-1.03367346938776	74.0816326530612	0.577083333333333	0	LOW	AUTOMN
6	1	1.62959183673469	73.8265306122449	0.91875	0	LOW	AUTOMN
9	5	4.9530612244898	75.8367346938775	1.09387755102041	0	LOW	AUTOMN
9	1	3.58979591836735	79.7959183673469	0.297959183673469	0	LOW	AUTOMN
9	1	4.19183673469388	76.734693877551	0.395918367346939	0	LOW	AUTOMN
2	5	10.8102040816327	72.4081632653061	1.42857142857143	0	LOW	AUTOMN
2	5	8.85510204081633	79.6122448979592	1.30408163265306	0	LOW	AUTOMN
2	2	1.26530612244898	73.265306122449	0.771428571428571	0	LOW	AUTOMN
2	5	7.28979591836735	67.0408163265306	1.76122448979592	0	LOW	AUTOMN
3	1	5.77142857142857	86.3877551020408	0.655102040816327	1.1	LOW	AUTOMN
9	1	7.7265306122449	70.7142857142857	1.47755102040816	0	LOW	AUTOMN
9	5	10.9040816326531	75.0612244897959	1.72244897959184	0	LOW	AUTOMN
2	5	13.134693877551	71.4489795918367	2.13469387755102	0	LOW	AUTOMN
9	5	12.1938775510204	85.3061224489796	2.14081632653061	2.3	LOW	AUTOMN
2	4	12.7326530612245	75.5102040816327	2.16530612244898	0.1	LOW	AUTOMN
2	1	10.0755102040816	80.9183673469388	0.889795918367347	0	LOW	AUTOMN
2	1	6.82040816326531	95.9387755102041	0.414285714285714	20.9	LOW	AUTOMN
3	5	7.28367346938775	90.8367346938775	0.854347826086957	16.8	LOW	AUTOMN
5	2	4.55816326530612	92.469387755102	0.43695652173913	24.8	LOW	AUTOMN
2	1	2.51875	85.6041666666667	0.323913043478261	0	LOW	AUTOMN
4	5	12.5132653061224	83.4081632653061	2.12291666666667	1.1	LOW	AUTOMN
4	5	7.52244897959184	84.5204081632653	0.68125	0	LOW	AUTOMN
2	5	5.0265306122449	87.1020408163265	0.33125	0	LOW	AUTOMN
2	1	6.62604166666667	87.9375	0.257446808510638	0	LOW	AUTOMN
5	3	5.92978723404255	90.2340425531915	0.419148936170213	0	LOW	AUTOMN
5	3	5.97755102040816	88.6734693877551	0.626530612244898	0	LOW	AUTOMN
5	1	3.68775510204082	80.6530612244898	0.414285714285714	0	LOW	WINTER
5	1	2.69591836734694	87.1020408163265	0.53469387755102	0	LOW	WINTER
2	5	8.80408163265306	81	1.94489795918367	0.1	LOW	WINTER
2	5	7.98367346938775	89.6938775510204	0.869387755102041	8.7	LOW	WINTER
2	5	10.5551020408163	86.9387755102041	1.53265306122449	1.8	LOW	WINTER
3	1	11.1938775510204	82.5714285714286	1.74081632653061	0.8	LOW	WINTER
3	4	9.63673469387755	91.469387755102	0.771428571428571	7.6	LOW	WINTER
3	4	10.8734693877551	81.7755102040816	2.2	9.1	LOW	WINTER
3	4	7.13061224489796	90.6734693877551	1.2734693877551	23.7	LOW	WINTER
3	3	3.84489795918367	94.6734693877551	0.263265306122449	2.9	LOW	WINTER
3	3	0.285714285714286	93.530612244898	0.216326530612245	0.5	LOW	WINTER
6	1	-0.957142857142857	96.6326530612245	0.285714285714286	0.7	LOW	WINTER
6	1	-2.3265306122449	91.3673469387755	0.189795918367347	0.1	LOW	WINTER
9	1	-1.20408163265306	83.8163265306122	0.224489795918367	0.1	LOW	WINTER
2	1	1.00204081632653	83.3469387755102	0.324489795918367	0.1	LOW	WINTER
7	5	7.39795918367347	84.2040816326531	1.36326530612245	0	LOW	WINTER
2	1	7.41632653061224	85.8775510204082	0.653061224489796	7.9	LOW	WINTER
2	3	0.569387755102041	92.2857142857143	0.844897959183673	18.4	LOW	WINTER
4	3	-0.895918367346939	85.1428571428571	0.887755102040816	0	LOW	WINTER
4	3	-2.2	86.8775510204082	0.269387755102041	0.1	LOW	WINTER
9	3	0.210204081632653	93.2857142857143	0.840816326530612	2.4	LOW	WINTER
9	3	-0.261224489795918	89.3673469387755	0.379591836734694	0	LOW	WINTER
9	2	-3.1469387755102	83.7755102040816	0.269387755102041	0	LOW	WINTER
5	1	-1.28775510204082	92.3061224489796	0.222448979591837	0	LOW	WINTER
9	3	0.424489795918367	89.5714285714286	0.508163265306122	0	LOW	WINTER
9	3	-3.1530612244898	81.8571428571429	0.43265306122449	0	LOW	WINTER
9	1	-4.91836734693878	83	0.218367346938776	0	LOW	WINTER
1	1	-0.193877551020408	83.7142857142857	0.748979591836735	0.1	LOW	WINTER
7	1	1.44897959183673	85.5510204081633	0.389795918367347	0	LOW	WINTER
